DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
21/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
21/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;21
21/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
21/01/2021;Distretto Magenta;MEDICINA MAGENTA;37
21/01/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
21/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;19
21/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;18
21/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
21/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;2
21/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
22/01/2021;Distretto Cuggiono;SALA CUGGIONO;18
22/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;7
22/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
22/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;19
22/01/2021;Distretto di Legnano;MEDICINA LEGNANO;37
22/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;30
22/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
22/01/2021;Distretto di Legnano;OCULISTICA;1
22/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;20
22/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;10
22/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;14
22/01/2021;Distretto Magenta;MEDICINA MAGENTA;31
22/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;19
22/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
22/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
22/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;4
22/01/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
22/01/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;18
23/01/2021;Distretto Cuggiono;SALA CUGGIONO;13
23/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
23/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
23/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
23/01/2021;Distretto di Legnano;OCULISTICA;2
23/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;7
23/01/2021;Distretto di Legnano;MEDICINA LEGNANO;36
23/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
23/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;19
23/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;17
23/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;8
23/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;4
23/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
23/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
23/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;25
23/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;15
23/01/2021;Distretto Magenta;MEDICINA MAGENTA;40
23/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;9
24/01/2021;Distretto Cuggiono;SALA CUGGIONO;10
24/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
24/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;4
24/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
24/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;21
24/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
24/01/2021;Distretto di Legnano;MEDICINA LEGNANO;35
24/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;31
24/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
24/01/2021;Distretto di Legnano;OCULISTICA;2
24/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;15
24/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;11
24/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;32
24/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
24/01/2021;Distretto Magenta;MEDICINA MAGENTA;47
24/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
24/01/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
24/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;4
24/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
25/01/2021;Distretto Cuggiono;SALA CUGGIONO;27
25/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
25/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
25/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;18
25/01/2021;Distretto di Legnano;MEDICINA LEGNANO;53
25/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;10
25/01/2021;Distretto di Legnano;OCULISTICA;2
25/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;23
25/01/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
25/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
25/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
25/01/2021;Distretto Magenta;GESSI (ORTOPEDIA);3
25/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;25
25/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
25/01/2021;Distretto Magenta;MEDICINA MAGENTA;34
25/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;9
25/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;24
25/01/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
25/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
25/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;13
26/01/2021;Distretto Cuggiono;SALA CUGGIONO;20
26/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
26/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
26/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;21
26/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;31
26/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;14
26/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
26/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
26/01/2021;Distretto di Legnano;MEDICINA LEGNANO;39
26/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
26/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;27
26/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
26/01/2021;Distretto Magenta;MEDICINA MAGENTA;29
26/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
26/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;6
26/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;17
26/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
27/01/2021;Distretto Cuggiono;SALA CUGGIONO;17
27/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
27/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
27/01/2021;Distretto di Legnano;MEDICINA LEGNANO;36
27/01/2021;Distretto di Legnano;OCULISTICA;4
27/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;24
27/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
27/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;24
27/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;12
27/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;2
27/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
27/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;9
27/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;24
27/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;6
27/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
27/01/2021;Distretto Magenta;MEDICINA MAGENTA;38
27/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;8
27/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;20
28/01/2021;Distretto Cuggiono;SALA CUGGIONO;12
28/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
28/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
28/01/2021;Distretto di Legnano;MEDICINA LEGNANO;41
28/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;24
28/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;24
28/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/01/2021;Distretto di Legnano;OCULISTICA;3
28/01/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
28/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;10
28/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;4
28/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
28/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;18
28/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
28/01/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
28/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;7
28/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
28/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;5
28/01/2021;Distretto Magenta;MEDICINA MAGENTA;32
28/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;19
29/01/2021;Distretto Cuggiono;SALA CUGGIONO;9
29/01/2021;Distretto di Abbiategrasso;OBI GENERALE ABBIATEGRASSO;1
29/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
29/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
29/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
29/01/2021;Distretto di Legnano;OCULISTICA;2
29/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;17
29/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
29/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;15
29/01/2021;Distretto di Legnano;MEDICINA LEGNANO;54
29/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;27
29/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;6
29/01/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
29/01/2021;Distretto Magenta;MEDICINA MAGENTA;37
29/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;6
29/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
29/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;25
29/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;13
29/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;29
29/01/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
29/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;8
30/01/2021;Distretto Cuggiono;SALA CUGGIONO;12
30/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;5
30/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
30/01/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
30/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;4
30/01/2021;Distretto di Legnano;OCULISTICA;6
30/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;8
30/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
30/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
30/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;24
30/01/2021;Distretto di Legnano;MEDICINA LEGNANO;41
30/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;27
30/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;12
30/01/2021;Distretto Magenta;MEDICINA MAGENTA;27
30/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;20
30/01/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
30/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
30/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;4
30/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
30/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;12
31/01/2021;Distretto Cuggiono;SALA CUGGIONO;8
31/01/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
31/01/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
31/01/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
31/01/2021;Distretto di Legnano;OCULISTICA;5
31/01/2021;Distretto di Legnano;PEDIATRIA LEGNANO;12
31/01/2021;Distretto di Legnano;CHIRURGIA LEGNANO;28
31/01/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;6
31/01/2021;Distretto di Legnano;MEDICINA LEGNANO;29
31/01/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;31
31/01/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
31/01/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
31/01/2021;Distretto Magenta;ORTOPEDIA MAGENTA;17
31/01/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
31/01/2021;Distretto Magenta;MEDICINA COVID MAGENTA;4
31/01/2021;Distretto Magenta;CHIRURGIA MAGENTA;23
31/01/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
31/01/2021;Distretto Magenta;MEDICINA MAGENTA;45
31/01/2021;Distretto Magenta;PEDIATRIA MAGENTA;8
01/02/2021;Distretto Cuggiono;SALA CUGGIONO;18
01/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
01/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
01/02/2021;Distretto di Legnano;OCULISTICA;4
01/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;13
01/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
01/02/2021;Distretto di Legnano;MEDICINA LEGNANO;51
01/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;25
01/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
01/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;6
01/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;24
01/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
01/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;3
01/02/2021;Distretto Magenta;MEDICINA MAGENTA;54
01/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;1
01/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;23
01/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;30
01/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;16
01/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;26
01/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
02/02/2021;Distretto Cuggiono;SALA CUGGIONO;22
02/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
02/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
02/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
02/02/2021;Distretto di Legnano;MEDICINA LEGNANO;39
02/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
02/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;13
02/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;21
02/02/2021;Distretto di Legnano;OCULISTICA;4
02/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;26
02/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
02/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;22
02/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
02/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
02/02/2021;Distretto Magenta;MEDICINA MAGENTA;29
02/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;26
02/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;3
02/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;13
02/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
03/02/2021;Distretto Cuggiono;SALA CUGGIONO;8
03/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
03/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
03/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
03/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
03/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
03/02/2021;Distretto di Legnano;MEDICINA LEGNANO;47
03/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
03/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;23
03/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;25
03/02/2021;Distretto di Legnano;OCULISTICA;4
03/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;4
03/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;14
03/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
03/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;9
03/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
03/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
03/02/2021;Distretto Magenta;MEDICINA MAGENTA;32
03/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;2
03/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;17
04/02/2021;Distretto Cuggiono;SALA CUGGIONO;15
04/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
04/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
04/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
04/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;26
04/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;27
04/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
04/02/2021;Distretto di Legnano;OCULISTICA;3
04/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
04/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
04/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
04/02/2021;Distretto di Legnano;MEDICINA LEGNANO;54
04/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;5
04/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;22
04/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
04/02/2021;Distretto Magenta;GESSI (ORTOPEDIA);3
04/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
04/02/2021;Distretto Magenta;MEDICINA MAGENTA;37
04/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;12
04/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;27
04/02/2021;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
04/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
05/02/2021;Distretto Cuggiono;SALA CUGGIONO;26
05/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
05/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
05/02/2021;Distretto di Legnano;MEDICINA LEGNANO;45
05/02/2021;Distretto di Legnano;OCULISTICA;3
05/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;17
05/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
05/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;25
05/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;16
05/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
05/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;5
05/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;7
05/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;16
05/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;25
05/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;22
05/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
05/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
05/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;5
05/02/2021;Distretto Magenta;MEDICINA MAGENTA;46
06/02/2021;Distretto Cuggiono;SALA CUGGIONO;13
06/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
06/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
06/02/2021;Distretto di Legnano;OCULISTICA;8
06/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;29
06/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
06/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;12
06/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;21
06/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;4
06/02/2021;Distretto di Legnano;MEDICINA LEGNANO;37
06/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
06/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;4
06/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;38
06/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
06/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;22
06/02/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
06/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;15
06/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
06/02/2021;Distretto Magenta;MEDICINA MAGENTA;33
07/02/2021;Distretto Cuggiono;SALA CUGGIONO;11
07/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;7
07/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
07/02/2021;Distretto di Legnano;OCULISTICA;3
07/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
07/02/2021;Distretto di Legnano;MEDICINA LEGNANO;35
07/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;20
07/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
07/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;22
07/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
07/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;6
07/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;27
07/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;13
07/02/2021;Distretto Magenta;MEDICINA MAGENTA;31
07/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
07/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
07/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;2
07/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;11
08/02/2021;Distretto Cuggiono;SALA CUGGIONO;18
08/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
08/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
08/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;1
08/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;24
08/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
08/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;27
08/02/2021;Distretto di Legnano;MEDICINA LEGNANO;42
08/02/2021;Distretto di Legnano;OCULISTICA;4
08/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
08/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;6
08/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;32
08/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;13
08/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;35
08/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;9
08/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
08/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
08/02/2021;Distretto Magenta;MEDICINA MAGENTA;50
08/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;5
09/02/2021;Distretto Cuggiono;SALA CUGGIONO;25
09/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
09/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
09/02/2021;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
09/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
09/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;4
09/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;22
09/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;11
09/02/2021;Distretto di Legnano;OCULISTICA;2
09/02/2021;Distretto di Legnano;MEDICINA LEGNANO;37
09/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;20
09/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;6
09/02/2021;Distretto Magenta;MEDICINA MAGENTA;43
09/02/2021;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
09/02/2021;Distretto Magenta;GESSI (ORTOPEDIA);1
09/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;18
09/02/2021;Distretto Magenta;PEDIATRIA MAGENTA;5
09/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
09/02/2021;Distretto Magenta;CHIRURGIA MAGENTA;28
09/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;3
10/02/2021;Distretto Cuggiono;SALA CUGGIONO;19
10/02/2021;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
10/02/2021;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
10/02/2021;Distretto di Legnano;ORTOPEDIA LEGNANO;24
10/02/2021;Distretto di Legnano;SALA MALATTIE INFETTIVE;1
10/02/2021;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
10/02/2021;Distretto di Legnano;MEDICINA COVID LEGNANO;3
10/02/2021;Distretto di Legnano;OCULISTICA;1
10/02/2021;Distretto di Legnano;PEDIATRIA LEGNANO;9
10/02/2021;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
10/02/2021;Distretto di Legnano;MEDICINA LEGNANO;47
10/02/2021;Distretto di Legnano;CHIRURGIA LEGNANO;28
10/02/2021;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
10/02/2021;Distretto Magenta;MEDICINA MAGENTA;38
10/02/2021;Distretto Magenta;OBI GENERALE MAGENTA;5
10/02/2021;Distretto Magenta;GESSI (ORTOPEDIA);2
10/02/2021;Distretto Magenta;ORTOPEDIA MAGENTA;25
10/02/2021;Distretto Magenta;MEDICINA COVID MAGENTA;5
