DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
20/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;23
20/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;40
20/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
20/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
20/01/2023;Distretto Magenta;MEDICINA MAGENTA;67
20/01/2023;Distretto Magenta;OTORINOLARINGOIATRIA MAGENTA;1
20/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
20/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
21/01/2023;Distretto Cuggiono;SALA CUGGIONO;25
21/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;7
21/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
21/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;25
21/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
21/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
21/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
21/01/2023;Distretto di Legnano;MEDICINA LEGNANO;57
21/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;30
21/01/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
21/01/2023;Distretto di Legnano;OCULISTICA;3
21/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
21/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
21/01/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
21/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;32
21/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;37
21/01/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
21/01/2023;Distretto Magenta;MEDICINA MAGENTA;46
21/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
21/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;18
22/01/2023;Distretto Cuggiono;SALA CUGGIONO;19
22/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;6
22/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
22/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
22/01/2023;Distretto di Legnano;MEDICINA LEGNANO;43
22/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
22/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;41
22/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
22/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;27
22/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;42
22/01/2023;Distretto di Legnano;OCULISTICA;3
22/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
22/01/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
22/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
22/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
22/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;41
22/01/2023;Distretto Magenta;MEDICINA MAGENTA;52
22/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
22/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;18
22/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;38
23/01/2023;Distretto Cuggiono;SALA CUGGIONO;31
23/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;28
23/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;13
23/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
23/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
23/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
23/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
23/01/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
23/01/2023;Distretto di Legnano;OCULISTICA;2
23/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
23/01/2023;Distretto di Legnano;MEDICINA LEGNANO;62
23/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
23/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;33
23/01/2023;Distretto Magenta;MEDICINA MAGENTA;69
23/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
23/01/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
23/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;18
23/01/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
23/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
23/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
24/01/2023;Distretto Cuggiono;SALA CUGGIONO;33
24/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
24/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
24/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
24/01/2023;Distretto di Legnano;MEDICINA LEGNANO;63
24/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;21
24/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
24/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;49
24/01/2023;Distretto di Legnano;OCULISTICA;8
24/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
24/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
24/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
24/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;28
24/01/2023;Distretto Magenta;MEDICINA MAGENTA;50
24/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;26
24/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;22
25/01/2023;Distretto Cuggiono;SALA CUGGIONO;31
25/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
25/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
25/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
25/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;21
25/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;36
25/01/2023;Distretto di Legnano;MEDICINA LEGNANO;64
25/01/2023;Distretto di Legnano;OCULISTICA;5
25/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
25/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;35
25/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
25/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;22
25/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
25/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
25/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;28
25/01/2023;Distretto Magenta;MEDICINA MAGENTA;53
25/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;23
25/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
26/01/2023;Distretto Cuggiono;SALA CUGGIONO;28
26/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;12
26/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;9
26/01/2023;Distretto di Legnano;OCULISTICA;5
26/01/2023;Distretto di Legnano;MEDICINA LEGNANO;55
26/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
26/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;48
26/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;3
26/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;14
26/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;33
26/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
26/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;33
26/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
26/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;24
26/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
26/01/2023;Distretto Magenta;MEDICINA MAGENTA;60
26/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
26/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
27/01/2023;Distretto Cuggiono;SALA CUGGIONO;24
27/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
27/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
27/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
27/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;20
27/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
27/01/2023;Distretto di Legnano;MEDICINA LEGNANO;54
27/01/2023;Distretto di Legnano;OCULISTICA;6
27/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
27/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
27/01/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
27/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
27/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
27/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
27/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
27/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
27/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;25
27/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
27/01/2023;Distretto Magenta;MEDICINA MAGENTA;68
27/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;31
28/01/2023;Distretto Cuggiono;SALA CUGGIONO;27
28/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
28/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
28/01/2023;Distretto di Legnano;MEDICINA LEGNANO;68
28/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
28/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
28/01/2023;Distretto di Legnano;OCULISTICA;5
28/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;30
28/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;27
28/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;25
28/01/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
28/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
28/01/2023;Distretto Magenta;MEDICINA MAGENTA;53
28/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
28/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
28/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;34
28/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;22
28/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
28/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;15
29/01/2023;Distretto Cuggiono;SALA CUGGIONO;27
29/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
29/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
29/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
29/01/2023;Distretto di Legnano;OCULISTICA;5
29/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
29/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;30
29/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;6
29/01/2023;Distretto di Legnano;MEDICINA LEGNANO;58
29/01/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
29/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
29/01/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
29/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;29
29/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
29/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
29/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
29/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;23
29/01/2023;Distretto Magenta;MEDICINA MAGENTA;50
29/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;48
30/01/2023;Distretto Cuggiono;SALA CUGGIONO;40
30/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
30/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;23
30/01/2023;Distretto di Legnano;MEDICINA LEGNANO;53
30/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
30/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
30/01/2023;Distretto di Legnano;OCULISTICA;7
30/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;29
30/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;47
30/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
30/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;40
30/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
30/01/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
30/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;36
30/01/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
30/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
30/01/2023;Distretto Magenta;MEDICINA MAGENTA;57
30/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
30/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
31/01/2023;Distretto Cuggiono;SALA CUGGIONO;26
31/01/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
31/01/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
31/01/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
31/01/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;42
31/01/2023;Distretto di Legnano;CHIRURGIA LEGNANO;44
31/01/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
31/01/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
31/01/2023;Distretto di Legnano;MEDICINA LEGNANO;57
31/01/2023;Distretto di Legnano;PEDIATRIA LEGNANO;23
31/01/2023;Distretto di Legnano;OCULISTICA;4
31/01/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
31/01/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
31/01/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
31/01/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
31/01/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
31/01/2023;Distretto Magenta;PEDIATRIA MAGENTA;27
31/01/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
31/01/2023;Distretto Magenta;MEDICINA MAGENTA;59
01/02/2023;Distretto Cuggiono;SALA CUGGIONO;29
01/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
01/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
01/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
01/02/2023;Distretto di Legnano;MEDICINA LEGNANO;51
01/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;31
01/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
01/02/2023;Distretto di Legnano;OCULISTICA;2
01/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
01/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;6
01/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
01/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
01/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
01/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
01/02/2023;Distretto Magenta;MEDICINA MAGENTA;50
01/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
01/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
01/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;31
01/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;25
02/02/2023;Distretto Cuggiono;SALA CUGGIONO;34
02/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
02/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;12
02/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;29
02/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;27
02/02/2023;Distretto di Legnano;OCULISTICA;4
02/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;30
02/02/2023;Distretto di Legnano;MEDICINA LEGNANO;55
02/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;20
02/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;4
02/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;24
02/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;41
02/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
02/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
02/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
02/02/2023;Distretto Magenta;MEDICINA MAGENTA;60
02/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
02/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
03/02/2023;Distretto Cuggiono;SALA CUGGIONO;29
03/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;14
03/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;25
03/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;34
03/02/2023;Distretto di Legnano;MEDICINA LEGNANO;52
03/02/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
03/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
03/02/2023;Distretto di Legnano;OCULISTICA;6
03/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
03/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
03/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;24
03/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;36
03/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
03/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;30
03/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
03/02/2023;Distretto Magenta;MEDICINA MAGENTA;71
03/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
03/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
03/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
04/02/2023;Distretto Cuggiono;SALA CUGGIONO;27
04/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
04/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
04/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
04/02/2023;Distretto di Legnano;OCULISTICA;5
04/02/2023;Distretto di Legnano;MEDICINA LEGNANO;53
04/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
04/02/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
04/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;32
04/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;28
04/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
04/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
04/02/2023;Distretto Magenta;MEDICINA MAGENTA;48
04/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
04/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
04/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;29
04/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;40
04/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;25
04/02/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
05/02/2023;Distretto Cuggiono;SALA CUGGIONO;18
05/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
05/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
05/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;33
05/02/2023;Distretto di Legnano;OCULISTICA;5
05/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
05/02/2023;Distretto di Legnano;MEDICINA LEGNANO;50
05/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
05/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;39
05/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;45
05/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;4
05/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
05/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
05/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
05/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
05/02/2023;Distretto Magenta;MEDICINA MAGENTA;50
05/02/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
05/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;39
05/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
05/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
05/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;35
06/02/2023;Distretto Cuggiono;SALA CUGGIONO;41
06/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;29
06/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
06/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
06/02/2023;Distretto di Legnano;MEDICINA LEGNANO;59
06/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;55
06/02/2023;Distretto di Legnano;GESSI (ORTOPEDIA);1
06/02/2023;Distretto di Legnano;OCULISTICA;7
06/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
06/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
06/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
06/02/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
06/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;30
06/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;33
06/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
06/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;35
06/02/2023;Distretto Magenta;MEDICINA MAGENTA;51
06/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;30
06/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
06/02/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
06/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
06/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
07/02/2023;Distretto Cuggiono;SALA CUGGIONO;34
07/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
07/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
07/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;31
07/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
07/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
07/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
07/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
07/02/2023;Distretto di Legnano;MEDICINA LEGNANO;55
07/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;28
07/02/2023;Distretto di Legnano;OCULISTICA;6
07/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;26
07/02/2023;Distretto Magenta;MEDICINA COVID MAGENTA;1
07/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
07/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
07/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;21
07/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;36
07/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
07/02/2023;Distretto Magenta;MEDICINA MAGENTA;66
08/02/2023;Distretto Cuggiono;SALA CUGGIONO;30
08/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
08/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;11
08/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;38
08/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;13
08/02/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
08/02/2023;Distretto di Legnano;OCULISTICA;3
08/02/2023;Distretto di Legnano;MEDICINA LEGNANO;49
08/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
08/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;41
08/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
08/02/2023;Distretto Magenta;MEDICINA MAGENTA;55
08/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;26
08/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
08/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;30
08/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
08/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;30
08/02/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
08/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
09/02/2023;Distretto Cuggiono;SALA CUGGIONO;28
09/02/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
09/02/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
09/02/2023;Distretto di Legnano;PEDIATRIA LEGNANO;17
09/02/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;31
09/02/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
09/02/2023;Distretto di Legnano;CHIRURGIA LEGNANO;29
09/02/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;1
09/02/2023;Distretto di Legnano;MEDICINA LEGNANO;61
09/02/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
09/02/2023;Distretto di Legnano;OCULISTICA;3
09/02/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
09/02/2023;Distretto Magenta;ORTOPEDIA MAGENTA;22
09/02/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
09/02/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
09/02/2023;Distretto Magenta;MEDICINA MAGENTA;50
09/02/2023;Distretto Magenta;PEDIATRIA MAGENTA;47
09/02/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
09/02/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
09/02/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
